# OpenSignals Text File Format. Version 1
# {"00:07:80:46:F4:4E": {"position": 0, "device": "biosignalsplux", "device name": "00:07:80:46:F4:4E", "device connection": "BTH00:07:80:46:F4:4E", "sampling rate": 1000, "resolution": [16, 16, 16], "firmware version": 775, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-17", "time": "10:31:53.698", "channels": [1, 2, 3], "sensor": ["EEG", "EEG", "CUSTOM/0.5/1.0/V"], "label": ["CH1", "CH2", "CH3"], "column": ["nSeq", "DI", "CH1", "CH2", "CH3"], "special": [{"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}, {"SpO2": [80, 40, 5, 4, 3, 3]}], "digital IO": [0, 1], "sleeve color": ["dark_blue", "dark_blue", "black"]}}
# EndOfHeader
584	0	30284	32530	22460	
585	0	32900	32540	22460	
586	0	33058	32676	22460	
587	0	33220	32136	22459	
588	0	33376	31696	22463	
589	0	32500	31780	22459	
590	0	31852	31428	22462	
591	0	31618	30285	22458	
592	0	31764	28984	22459	
593	0	30860	28124	22457	
594	0	28826	27884	22453	
595	0	29264	28092	22458	
596	0	31364	28804	22454	
597	0	33328	30068	22458	
598	0	33860	31353	22454	
599	0	33788	32135	22455	
600	0	33008	32402	22466	
601	0	30840	32374	22460	
602	0	28190	32417	22456	
603	0	24912	32193	22459	
604	0	23446	31876	22456	
605	0	25164	31858	22456	
606	0	28208	31780	22457	
607	0	31037	32428	22456	
608	0	33124	33434	22460	
609	0	34164	34148	22457	
610	0	34149	34248	22460	
611	0	34872	34052	22460	
612	0	35372	33784	22461	
613	0	36233	34256	22458	
614	0	37380	34608	22462	
615	0	38673	34860	22454	
616	0	37704	35568	22461	
617	0	34484	35961	22454	
618	0	33044	35704	22460	
619	0	33396	35172	22460	
620	0	32770	34302	22453	
621	0	30044	33334	22460	
622	0	26588	31677	22460	
623	0	26781	30888	22460	
624	0	28309	29988	22456	
625	0	28885	29127	22460	
626	0	28804	28464	22456	
627	0	29516	27973	22462	
628	0	32066	28428	22458	
629	0	35720	29383	22458	
630	0	36292	30957	22460	
631	0	34287	32560	22461	
632	0	32808	33932	22453	
633	0	32872	34915	22460	
634	0	33484	35305	22461	
635	0	34277	35924	22458	
636	0	34528	36420	22456	
637	0	34248	36565	22461	
638	0	34180	36148	22459	
639	0	33748	35188	22460	
640	0	31036	34654	22456	
641	0	27341	33660	22457	
642	0	26552	33797	22463	
643	0	28952	34477	22459	
644	0	31860	35539	22460	
645	0	31952	36398	22462	
646	0	30468	36943	22461	
647	0	30648	37479	22460	
648	0	32696	38105	22454	
649	0	35364	38801	22458	
650	0	37001	39009	22458	
651	0	37696	37984	22461	
652	0	37956	36996	22460	
653	0	37680	36500	22456	
654	0	37260	35915	22462	
655	0	35724	35165	22460	
656	0	34496	34256	22463	
657	0	34776	32972	22460	
658	0	34072	31788	22456	
659	0	31684	30414	22461	
660	0	30580	29383	22457	
661	0	30216	29524	22458	
662	0	30624	30120	22462	
663	0	30784	30396	22460	
664	0	31376	30983	22457	
665	0	31820	31303	22453	
666	0	31473	31840	22457	
667	0	31296	32728	22463	
668	0	31440	33252	22463	
669	0	31568	33943	22460	
670	0	31788	33419	22460	
671	0	32840	32647	22453	
672	0	33668	32332	22458	
673	0	33704	31860	22460	
674	0	33156	32120	22457	
675	0	32181	32272	22456	
676	0	31680	32517	22457	
677	0	31872	32344	22456	
678	0	31266	32037	22460	
679	0	28200	31385	22460	
680	0	24964	30722	22460	
681	0	25017	30912	22460	
682	0	25024	30868	22457	
683	0	25682	30956	22460	
684	0	28961	31396	22460	
685	0	33080	31012	22460	
686	0	33966	31481	22462	
687	0	32584	31764	22458	
688	0	30621	32158	22456	
689	0	28120	32537	22458	
690	0	25489	32735	22460	
691	0	25172	31930	22463	
692	0	28636	31623	22461	
693	0	33520	31367	22460	
694	0	37664	30872	22457	
695	0	41064	30295	22460	
696	0	43492	30165	22456	
697	0	41228	29888	22454	
698	0	38092	28836	22461	
699	0	37224	27560	22458	
700	0	38960	26588	22458	
701	0	40349	25927	22458	
702	0	40432	25732	22460	
703	0	37981	26070	22460	
704	0	35636	27072	22464	
705	0	34776	28487	22458	
706	0	33624	29962	22456	
707	0	31964	31706	22460	
708	0	32332	32913	22458	
709	0	33081	33716	22458	
710	0	32696	34809	22465	
711	0	32256	35129	22456	
712	0	32176	35017	22456	
713	0	32524	33909	22461	
714	0	34168	31455	22458	
715	0	37044	28940	22457	
716	0	39576	26992	22460	
717	0	39856	25466	22462	
718	0	39024	24613	22454	
719	0	37569	24965	22460	
720	0	36616	25668	22463	
721	0	36080	26965	22458	
722	0	36016	28287	22460	
723	0	35604	29533	22460	
724	0	35284	30705	22458	
725	0	35628	32139	22458	
726	0	35573	32706	22463	
727	0	33668	33180	22460	
728	0	32446	34079	22462	
729	0	33384	34788	22461	
730	0	35188	35736	22454	
731	0	35072	36142	22457	
732	0	33676	36702	22461	
733	0	32124	37268	22462	
734	0	31620	37698	22457	
735	0	31185	38012	22460	
736	0	30832	38015	22456	
737	0	29533	38181	22460	
738	0	27908	38252	22464	
739	0	27241	36548	22458	
740	0	29344	35586	22458	
741	0	31788	34957	22452	
742	0	33549	33510	22457	
743	0	34241	32420	22457	
744	0	34136	32250	22461	
745	0	32652	31778	22460	
746	0	31148	31640	22459	
747	0	30172	31751	22458	
748	0	29364	31396	22458	
749	0	29286	30982	22461	
750	0	31132	30736	22461	
751	0	32824	29932	22456	
752	0	30664	29414	22458	
753	0	27332	29572	22460	
754	0	27192	29587	22460	
755	0	29872	29848	22462	
756	0	33688	31058	22456	
757	0	36836	32024	22460	
758	0	37793	33202	22457	
759	0	36764	34204	22461	
760	0	33738	34362	22458	
761	0	30529	33641	22457	
762	0	29388	32895	22458	
763	0	31176	32081	22456	
764	0	33527	32518	22457	
765	0	36569	32814	22454	
766	0	38244	33804	22460	
767	0	38632	34808	22460	
768	0	39908	35364	22461	
769	0	40264	35648	22457	
770	0	40076	35996	22456	
771	0	38421	35965	22456	
772	0	35924	35457	22460	
773	0	35572	35158	22454	
774	0	36288	34252	22463	
775	0	36608	33228	22458	
776	0	34338	31884	22461	
777	0	30400	30534	22465	
778	0	28420	29815	22458	
779	0	26632	28980	22462	
780	0	25138	28668	22460	
781	0	26800	28628	22457	
782	0	29780	28988	22458	
783	0	33180	29485	22460	
784	0	34896	30068	22456	
785	0	34872	30562	22457	
786	0	32840	31012	22460	
787	0	30300	32114	22460	
788	0	28785	33802	22460	
789	0	28220	34724	22463	
790	0	31060	35759	22456	
791	0	33325	36568	22458	
792	0	32560	36239	22462	
793	0	32816	34940	22457	
794	0	35761	33380	22458	
795	0	39660	32141	22452	
796	0	41184	31124	22459	
797	0	41748	30399	22460	
798	0	41452	30262	22454	
799	0	38316	30734	22462	
800	0	36908	31356	22458	
801	0	35920	31734	22460	
802	0	35272	32340	22460	
